tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b
"@user @user @user @user @user Incorrect. There was tuition for students from outside the school district, which was a small part of the student body, incl black students, but not for students in district, which I was.

Also, I was there for 2.5 years, previously attending govt schools for 9 of 12 years.",1572585205231407104,91,1689,2022-09-21,irresponsible,-11.059568255121995,-13.980600665412945,How can this statement be described?,irresponsible,not irresponsible
"@user @user @user @user @user Incorrect. There was tuition for students from outside the school district, which was a small part of the student body, incl black students, but not for students in district, which I was.

Also, I was there for 2.5 years, previously attending govt schools for 9 of 12 years.",1572585205231407104,91,1689,2022-09-21,lazy,-11.059568255121995,-13.980600665412945,How can this statement be described?,lazy,not lazy
"@user @user @user @user @user Incorrect. There was tuition for students from outside the school district, which was a small part of the student body, incl black students, but not for students in district, which I was.

Also, I was there for 2.5 years, previously attending govt schools for 9 of 12 years.",1572585205231407104,91,1689,2022-09-21,selfish,-11.059568255121995,-13.980600665412945,How can this statement be described?,selfish,not selfish
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,creative,-10.924631692721464,-13.647273085471204,How can this statement be described?,creative,not creative
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,adventurous,-10.924631692721464,-13.647273085471204,How can this statement be described?,adventurous,not adventurous
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,generous,-10.924631692721464,-13.647273085471204,How can this statement be described?,generous,not generous
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,decisive,-10.924631692721464,-13.647273085471204,How can this statement be described?,decisive,not decisive
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,diplomatic,-10.924631692721464,-13.647273085471204,How can this statement be described?,diplomatic,not diplomatic
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,affectionate,-10.924631692721464,-13.647273085471204,How can this statement be described?,affectionate,not affectionate
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,hardworking,-10.924631692721464,-13.647273085471204,How can this statement be described?,hardworking,not hardworking
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,observant,-10.924631692721464,-13.647273085471204,How can this statement be described?,observant,not observant
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,helpful,-10.924631692721464,-13.647273085471204,How can this statement be described?,helpful,not helpful
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,optimistic,-10.924631692721464,-13.647273085471204,How can this statement be described?,optimistic,not optimistic
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,honest,-10.924631692721464,-13.647273085471204,How can this statement be described?,honest,not honest
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,funny,-10.924631692721464,-13.647273085471204,How can this statement be described?,funny,not funny
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,amusing,-10.924631692721464,-13.647273085471204,How can this statement be described?,amusing,not amusing
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,calm,-10.924631692721464,-13.647273085471204,How can this statement be described?,calm,not calm
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,polite,-10.924631692721464,-13.647273085471204,How can this statement be described?,polite,not polite
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,charismatic,-10.924631692721464,-13.647273085471204,How can this statement be described?,charismatic,not charismatic
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,romantic,-10.924631692721464,-13.647273085471204,How can this statement be described?,romantic,not romantic
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,friendly,-10.924631692721464,-13.647273085471204,How can this statement be described?,friendly,not friendly
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,clever,-10.924631692721464,-13.647273085471204,How can this statement be described?,clever,not clever
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,compassionate,-10.924631692721464,-13.647273085471204,How can this statement be described?,compassionate,not compassionate
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,aggressive,-10.924631692721464,-13.647273085471204,How can this statement be described?,aggressive,not aggressive
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,cynical,-10.924631692721464,-13.647273085471204,How can this statement be described?,cynical,not cynical
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,grumpy,-10.924631692721464,-13.647273085471204,How can this statement be described?,grumpy,not grumpy
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,nervous,-10.924631692721464,-13.647273085471204,How can this statement be described?,nervous,not nervous
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,defensive,-10.924631692721464,-13.647273085471204,How can this statement be described?,defensive,not defensive
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,arrogant,-10.924631692721464,-13.647273085471204,How can this statement be described?,arrogant,not arrogant
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,impulsive,-10.924631692721464,-13.647273085471204,How can this statement be described?,impulsive,not impulsive
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,patronizing,-10.924631692721464,-13.647273085471204,How can this statement be described?,patronizing,not patronizing
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,pessimistic,-10.924631692721464,-13.647273085471204,How can this statement be described?,pessimistic,not pessimistic
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,sullen,-10.924631692721464,-13.647273085471204,How can this statement be described?,sullen,not sullen
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,stubborn,-10.924631692721464,-13.647273085471204,How can this statement be described?,stubborn,not stubborn
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,egotistical,-10.924631692721464,-13.647273085471204,How can this statement be described?,egotistical,not egotistical
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,rude,-10.924631692721464,-13.647273085471204,How can this statement be described?,rude,not rude
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,mean,-10.924631692721464,-13.647273085471204,How can this statement be described?,mean,not mean
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,secretive,-10.924631692721464,-13.647273085471204,How can this statement be described?,secretive,not secretive
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,bossy,-10.924631692721464,-13.647273085471204,How can this statement be described?,bossy,not bossy
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,sarcastic,-10.924631692721464,-13.647273085471204,How can this statement be described?,sarcastic,not sarcastic
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,irresponsible,-10.924631692721464,-13.647273085471204,How can this statement be described?,irresponsible,not irresponsible
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,lazy,-10.924631692721464,-13.647273085471204,How can this statement be described?,lazy,not lazy
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,selfish,-10.924631692721464,-13.647273085471204,How can this statement be described?,selfish,not selfish
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,creative,-10.165911864768397,-12.907963863148096,How can this statement be described?,creative,not creative
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,adventurous,-10.165911864768397,-12.907963863148096,How can this statement be described?,adventurous,not adventurous
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,generous,-10.165911864768397,-12.907963863148096,How can this statement be described?,generous,not generous
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,decisive,-10.165911864768397,-12.907963863148096,How can this statement be described?,decisive,not decisive
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,diplomatic,-10.165911864768397,-12.907963863148096,How can this statement be described?,diplomatic,not diplomatic
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,affectionate,-10.165911864768397,-12.907963863148096,How can this statement be described?,affectionate,not affectionate
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,hardworking,-10.165911864768397,-12.907963863148096,How can this statement be described?,hardworking,not hardworking
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,observant,-10.165911864768397,-12.907963863148096,How can this statement be described?,observant,not observant
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,helpful,-10.165911864768397,-12.907963863148096,How can this statement be described?,helpful,not helpful
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,optimistic,-10.165911864768397,-12.907963863148096,How can this statement be described?,optimistic,not optimistic
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,honest,-10.165911864768397,-12.907963863148096,How can this statement be described?,honest,not honest
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,funny,-10.165911864768397,-12.907963863148096,How can this statement be described?,funny,not funny
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,amusing,-10.165911864768397,-12.907963863148096,How can this statement be described?,amusing,not amusing
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,calm,-10.165911864768397,-12.907963863148096,How can this statement be described?,calm,not calm
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,polite,-10.165911864768397,-12.907963863148096,How can this statement be described?,polite,not polite
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,charismatic,-10.165911864768397,-12.907963863148096,How can this statement be described?,charismatic,not charismatic
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,romantic,-10.165911864768397,-12.907963863148096,How can this statement be described?,romantic,not romantic
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,friendly,-10.165911864768397,-12.907963863148096,How can this statement be described?,friendly,not friendly
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,clever,-10.165911864768397,-12.907963863148096,How can this statement be described?,clever,not clever
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,compassionate,-10.165911864768397,-12.907963863148096,How can this statement be described?,compassionate,not compassionate
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,aggressive,-10.165911864768397,-12.907963863148096,How can this statement be described?,aggressive,not aggressive
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,cynical,-10.165911864768397,-12.907963863148096,How can this statement be described?,cynical,not cynical
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,grumpy,-10.165911864768397,-12.907963863148096,How can this statement be described?,grumpy,not grumpy
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,nervous,-10.165911864768397,-12.907963863148096,How can this statement be described?,nervous,not nervous
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,defensive,-10.165911864768397,-12.907963863148096,How can this statement be described?,defensive,not defensive
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,arrogant,-10.165911864768397,-12.907963863148096,How can this statement be described?,arrogant,not arrogant
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,impulsive,-10.165911864768397,-12.907963863148096,How can this statement be described?,impulsive,not impulsive
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,patronizing,-10.165911864768397,-12.907963863148096,How can this statement be described?,patronizing,not patronizing
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,pessimistic,-10.165911864768397,-12.907963863148096,How can this statement be described?,pessimistic,not pessimistic
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,sullen,-10.165911864768397,-12.907963863148096,How can this statement be described?,sullen,not sullen
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,stubborn,-10.165911864768397,-12.907963863148096,How can this statement be described?,stubborn,not stubborn
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,egotistical,-10.165911864768397,-12.907963863148096,How can this statement be described?,egotistical,not egotistical
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,rude,-10.165911864768397,-12.907963863148096,How can this statement be described?,rude,not rude
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,mean,-10.165911864768397,-12.907963863148096,How can this statement be described?,mean,not mean
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,secretive,-10.165911864768397,-12.907963863148096,How can this statement be described?,secretive,not secretive
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,bossy,-10.165911864768397,-12.907963863148096,How can this statement be described?,bossy,not bossy
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,sarcastic,-10.165911864768397,-12.907963863148096,How can this statement be described?,sarcastic,not sarcastic
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,irresponsible,-10.165911864768397,-12.907963863148096,How can this statement be described?,irresponsible,not irresponsible
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,lazy,-10.165911864768397,-12.907963863148096,How can this statement be described?,lazy,not lazy
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,selfish,-10.165911864768397,-12.907963863148096,How can this statement be described?,selfish,not selfish
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,creative,-10.763484629824237,-13.542700281551626,How can this statement be described?,creative,not creative
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,adventurous,-10.763484629824237,-13.542700281551626,How can this statement be described?,adventurous,not adventurous
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,generous,-10.763484629824237,-13.542700281551626,How can this statement be described?,generous,not generous
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,decisive,-10.763484629824237,-13.542700281551626,How can this statement be described?,decisive,not decisive
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,diplomatic,-10.763484629824237,-13.542700281551626,How can this statement be described?,diplomatic,not diplomatic
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,affectionate,-10.763484629824237,-13.542700281551626,How can this statement be described?,affectionate,not affectionate
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,hardworking,-10.763484629824237,-13.542700281551626,How can this statement be described?,hardworking,not hardworking
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,observant,-10.763484629824237,-13.542700281551626,How can this statement be described?,observant,not observant
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,helpful,-10.763484629824237,-13.542700281551626,How can this statement be described?,helpful,not helpful
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,optimistic,-10.763484629824237,-13.542700281551626,How can this statement be described?,optimistic,not optimistic
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,honest,-10.763484629824237,-13.542700281551626,How can this statement be described?,honest,not honest
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,funny,-10.763484629824237,-13.542700281551626,How can this statement be described?,funny,not funny
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,amusing,-10.763484629824237,-13.542700281551626,How can this statement be described?,amusing,not amusing
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,calm,-10.763484629824237,-13.542700281551626,How can this statement be described?,calm,not calm
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,polite,-10.763484629824237,-13.542700281551626,How can this statement be described?,polite,not polite
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,charismatic,-10.763484629824237,-13.542700281551626,How can this statement be described?,charismatic,not charismatic
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,romantic,-10.763484629824237,-13.542700281551626,How can this statement be described?,romantic,not romantic
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,friendly,-10.763484629824237,-13.542700281551626,How can this statement be described?,friendly,not friendly
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,clever,-10.763484629824237,-13.542700281551626,How can this statement be described?,clever,not clever
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,compassionate,-10.763484629824237,-13.542700281551626,How can this statement be described?,compassionate,not compassionate
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,aggressive,-10.763484629824237,-13.542700281551626,How can this statement be described?,aggressive,not aggressive
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,cynical,-10.763484629824237,-13.542700281551626,How can this statement be described?,cynical,not cynical
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,grumpy,-10.763484629824237,-13.542700281551626,How can this statement be described?,grumpy,not grumpy
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,nervous,-10.763484629824237,-13.542700281551626,How can this statement be described?,nervous,not nervous
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,defensive,-10.763484629824237,-13.542700281551626,How can this statement be described?,defensive,not defensive
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,arrogant,-10.763484629824237,-13.542700281551626,How can this statement be described?,arrogant,not arrogant
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,impulsive,-10.763484629824237,-13.542700281551626,How can this statement be described?,impulsive,not impulsive
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,patronizing,-10.763484629824237,-13.542700281551626,How can this statement be described?,patronizing,not patronizing
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,pessimistic,-10.763484629824237,-13.542700281551626,How can this statement be described?,pessimistic,not pessimistic
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,sullen,-10.763484629824237,-13.542700281551626,How can this statement be described?,sullen,not sullen
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,stubborn,-10.763484629824237,-13.542700281551626,How can this statement be described?,stubborn,not stubborn
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,egotistical,-10.763484629824237,-13.542700281551626,How can this statement be described?,egotistical,not egotistical
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,rude,-10.763484629824237,-13.542700281551626,How can this statement be described?,rude,not rude
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,mean,-10.763484629824237,-13.542700281551626,How can this statement be described?,mean,not mean
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,secretive,-10.763484629824237,-13.542700281551626,How can this statement be described?,secretive,not secretive
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,bossy,-10.763484629824237,-13.542700281551626,How can this statement be described?,bossy,not bossy
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,sarcastic,-10.763484629824237,-13.542700281551626,How can this statement be described?,sarcastic,not sarcastic
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,irresponsible,-10.763484629824237,-13.542700281551626,How can this statement be described?,irresponsible,not irresponsible
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,lazy,-10.763484629824237,-13.542700281551626,How can this statement be described?,lazy,not lazy
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,selfish,-10.763484629824237,-13.542700281551626,How can this statement be described?,selfish,not selfish
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,creative,-10.04640765829124,-12.35157561970354,How can this statement be described?,creative,not creative
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,adventurous,-10.04640765829124,-12.35157561970354,How can this statement be described?,adventurous,not adventurous
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,generous,-10.04640765829124,-12.35157561970354,How can this statement be described?,generous,not generous
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,decisive,-10.04640765829124,-12.35157561970354,How can this statement be described?,decisive,not decisive
