tweet_text,adj,question,answer_a,answer_b
@user I hope there is a self-sustaining city on Mars in 20 years!,secretive,How can this statement be described?,secretive,not secretive
@user I hope there is a self-sustaining city on Mars in 20 years!,bossy,How can this statement be described?,bossy,not bossy
@user I hope there is a self-sustaining city on Mars in 20 years!,sarcastic,How can this statement be described?,sarcastic,not sarcastic
@user I hope there is a self-sustaining city on Mars in 20 years!,irresponsible,How can this statement be described?,irresponsible,not irresponsible
@user I hope there is a self-sustaining city on Mars in 20 years!,lazy,How can this statement be described?,lazy,not lazy
@user I hope there is a self-sustaining city on Mars in 20 years!,selfish,How can this statement be described?,selfish,not selfish
Just Read The Instructions http,creative,How can this statement be described?,creative,not creative
Just Read The Instructions http,adventurous,How can this statement be described?,adventurous,not adventurous
Just Read The Instructions http,generous,How can this statement be described?,generous,not generous
Just Read The Instructions http,decisive,How can this statement be described?,decisive,not decisive
Just Read The Instructions http,diplomatic,How can this statement be described?,diplomatic,not diplomatic
Just Read The Instructions http,affectionate,How can this statement be described?,affectionate,not affectionate
Just Read The Instructions http,hardworking,How can this statement be described?,hardworking,not hardworking
Just Read The Instructions http,observant,How can this statement be described?,observant,not observant
Just Read The Instructions http,helpful,How can this statement be described?,helpful,not helpful
Just Read The Instructions http,optimistic,How can this statement be described?,optimistic,not optimistic
Just Read The Instructions http,honest,How can this statement be described?,honest,not honest
Just Read The Instructions http,funny,How can this statement be described?,funny,not funny
Just Read The Instructions http,amusing,How can this statement be described?,amusing,not amusing
Just Read The Instructions http,calm,How can this statement be described?,calm,not calm
Just Read The Instructions http,polite,How can this statement be described?,polite,not polite
Just Read The Instructions http,charismatic,How can this statement be described?,charismatic,not charismatic
Just Read The Instructions http,romantic,How can this statement be described?,romantic,not romantic
Just Read The Instructions http,friendly,How can this statement be described?,friendly,not friendly
Just Read The Instructions http,clever,How can this statement be described?,clever,not clever
Just Read The Instructions http,compassionate,How can this statement be described?,compassionate,not compassionate
Just Read The Instructions http,aggressive,How can this statement be described?,aggressive,not aggressive
Just Read The Instructions http,cynical,How can this statement be described?,cynical,not cynical
Just Read The Instructions http,grumpy,How can this statement be described?,grumpy,not grumpy
Just Read The Instructions http,nervous,How can this statement be described?,nervous,not nervous
Just Read The Instructions http,defensive,How can this statement be described?,defensive,not defensive
Just Read The Instructions http,arrogant,How can this statement be described?,arrogant,not arrogant
Just Read The Instructions http,impulsive,How can this statement be described?,impulsive,not impulsive
Just Read The Instructions http,patronizing,How can this statement be described?,patronizing,not patronizing
Just Read The Instructions http,pessimistic,How can this statement be described?,pessimistic,not pessimistic
Just Read The Instructions http,sullen,How can this statement be described?,sullen,not sullen
Just Read The Instructions http,stubborn,How can this statement be described?,stubborn,not stubborn
Just Read The Instructions http,egotistical,How can this statement be described?,egotistical,not egotistical
Just Read The Instructions http,rude,How can this statement be described?,rude,not rude
Just Read The Instructions http,mean,How can this statement be described?,mean,not mean
Just Read The Instructions http,secretive,How can this statement be described?,secretive,not secretive
Just Read The Instructions http,bossy,How can this statement be described?,bossy,not bossy
Just Read The Instructions http,sarcastic,How can this statement be described?,sarcastic,not sarcastic
Just Read The Instructions http,irresponsible,How can this statement be described?,irresponsible,not irresponsible
Just Read The Instructions http,lazy,How can this statement be described?,lazy,not lazy
Just Read The Instructions http,selfish,How can this statement be described?,selfish,not selfish
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,creative,How can this statement be described?,creative,not creative
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,adventurous,How can this statement be described?,adventurous,not adventurous
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,generous,How can this statement be described?,generous,not generous
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,decisive,How can this statement be described?,decisive,not decisive
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,diplomatic,How can this statement be described?,diplomatic,not diplomatic
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,affectionate,How can this statement be described?,affectionate,not affectionate
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,hardworking,How can this statement be described?,hardworking,not hardworking
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,observant,How can this statement be described?,observant,not observant
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,helpful,How can this statement be described?,helpful,not helpful
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,optimistic,How can this statement be described?,optimistic,not optimistic
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,honest,How can this statement be described?,honest,not honest
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,funny,How can this statement be described?,funny,not funny
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,amusing,How can this statement be described?,amusing,not amusing
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,calm,How can this statement be described?,calm,not calm
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,polite,How can this statement be described?,polite,not polite
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,charismatic,How can this statement be described?,charismatic,not charismatic
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,romantic,How can this statement be described?,romantic,not romantic
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,friendly,How can this statement be described?,friendly,not friendly
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,clever,How can this statement be described?,clever,not clever
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,compassionate,How can this statement be described?,compassionate,not compassionate
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,aggressive,How can this statement be described?,aggressive,not aggressive
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,cynical,How can this statement be described?,cynical,not cynical
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,grumpy,How can this statement be described?,grumpy,not grumpy
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,nervous,How can this statement be described?,nervous,not nervous
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,defensive,How can this statement be described?,defensive,not defensive
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,arrogant,How can this statement be described?,arrogant,not arrogant
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,impulsive,How can this statement be described?,impulsive,not impulsive
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,patronizing,How can this statement be described?,patronizing,not patronizing
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,pessimistic,How can this statement be described?,pessimistic,not pessimistic
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,sullen,How can this statement be described?,sullen,not sullen
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,stubborn,How can this statement be described?,stubborn,not stubborn
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,egotistical,How can this statement be described?,egotistical,not egotistical
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,rude,How can this statement be described?,rude,not rude
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,mean,How can this statement be described?,mean,not mean
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,secretive,How can this statement be described?,secretive,not secretive
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,bossy,How can this statement be described?,bossy,not bossy
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,sarcastic,How can this statement be described?,sarcastic,not sarcastic
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,irresponsible,How can this statement be described?,irresponsible,not irresponsible
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,lazy,How can this statement be described?,lazy,not lazy
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,selfish,How can this statement be described?,selfish,not selfish
"@user Mercury, the forbidden candy",creative,How can this statement be described?,creative,not creative
"@user Mercury, the forbidden candy",adventurous,How can this statement be described?,adventurous,not adventurous
"@user Mercury, the forbidden candy",generous,How can this statement be described?,generous,not generous
"@user Mercury, the forbidden candy",decisive,How can this statement be described?,decisive,not decisive
"@user Mercury, the forbidden candy",diplomatic,How can this statement be described?,diplomatic,not diplomatic
"@user Mercury, the forbidden candy",affectionate,How can this statement be described?,affectionate,not affectionate
"@user Mercury, the forbidden candy",hardworking,How can this statement be described?,hardworking,not hardworking
"@user Mercury, the forbidden candy",observant,How can this statement be described?,observant,not observant
"@user Mercury, the forbidden candy",helpful,How can this statement be described?,helpful,not helpful
"@user Mercury, the forbidden candy",optimistic,How can this statement be described?,optimistic,not optimistic
"@user Mercury, the forbidden candy",honest,How can this statement be described?,honest,not honest
"@user Mercury, the forbidden candy",funny,How can this statement be described?,funny,not funny
"@user Mercury, the forbidden candy",amusing,How can this statement be described?,amusing,not amusing
"@user Mercury, the forbidden candy",calm,How can this statement be described?,calm,not calm
"@user Mercury, the forbidden candy",polite,How can this statement be described?,polite,not polite
"@user Mercury, the forbidden candy",charismatic,How can this statement be described?,charismatic,not charismatic
"@user Mercury, the forbidden candy",romantic,How can this statement be described?,romantic,not romantic
"@user Mercury, the forbidden candy",friendly,How can this statement be described?,friendly,not friendly
"@user Mercury, the forbidden candy",clever,How can this statement be described?,clever,not clever
"@user Mercury, the forbidden candy",compassionate,How can this statement be described?,compassionate,not compassionate
"@user Mercury, the forbidden candy",aggressive,How can this statement be described?,aggressive,not aggressive
"@user Mercury, the forbidden candy",cynical,How can this statement be described?,cynical,not cynical
"@user Mercury, the forbidden candy",grumpy,How can this statement be described?,grumpy,not grumpy
"@user Mercury, the forbidden candy",nervous,How can this statement be described?,nervous,not nervous
"@user Mercury, the forbidden candy",defensive,How can this statement be described?,defensive,not defensive
"@user Mercury, the forbidden candy",arrogant,How can this statement be described?,arrogant,not arrogant
"@user Mercury, the forbidden candy",impulsive,How can this statement be described?,impulsive,not impulsive
"@user Mercury, the forbidden candy",patronizing,How can this statement be described?,patronizing,not patronizing
"@user Mercury, the forbidden candy",pessimistic,How can this statement be described?,pessimistic,not pessimistic
"@user Mercury, the forbidden candy",sullen,How can this statement be described?,sullen,not sullen
"@user Mercury, the forbidden candy",stubborn,How can this statement be described?,stubborn,not stubborn
"@user Mercury, the forbidden candy",egotistical,How can this statement be described?,egotistical,not egotistical
"@user Mercury, the forbidden candy",rude,How can this statement be described?,rude,not rude
"@user Mercury, the forbidden candy",mean,How can this statement be described?,mean,not mean
"@user Mercury, the forbidden candy",secretive,How can this statement be described?,secretive,not secretive
"@user Mercury, the forbidden candy",bossy,How can this statement be described?,bossy,not bossy
"@user Mercury, the forbidden candy",sarcastic,How can this statement be described?,sarcastic,not sarcastic
"@user Mercury, the forbidden candy",irresponsible,How can this statement be described?,irresponsible,not irresponsible
"@user Mercury, the forbidden candy",lazy,How can this statement be described?,lazy,not lazy
"@user Mercury, the forbidden candy",selfish,How can this statement be described?,selfish,not selfish
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",creative,How can this statement be described?,creative,not creative
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",adventurous,How can this statement be described?,adventurous,not adventurous
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",generous,How can this statement be described?,generous,not generous
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",decisive,How can this statement be described?,decisive,not decisive
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",diplomatic,How can this statement be described?,diplomatic,not diplomatic
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",affectionate,How can this statement be described?,affectionate,not affectionate
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",hardworking,How can this statement be described?,hardworking,not hardworking
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",observant,How can this statement be described?,observant,not observant
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",helpful,How can this statement be described?,helpful,not helpful
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",optimistic,How can this statement be described?,optimistic,not optimistic
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",honest,How can this statement be described?,honest,not honest
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",funny,How can this statement be described?,funny,not funny
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",amusing,How can this statement be described?,amusing,not amusing
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",calm,How can this statement be described?,calm,not calm
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",polite,How can this statement be described?,polite,not polite
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",charismatic,How can this statement be described?,charismatic,not charismatic
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",romantic,How can this statement be described?,romantic,not romantic
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",friendly,How can this statement be described?,friendly,not friendly
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",clever,How can this statement be described?,clever,not clever
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",compassionate,How can this statement be described?,compassionate,not compassionate
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",aggressive,How can this statement be described?,aggressive,not aggressive
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",cynical,How can this statement be described?,cynical,not cynical
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",grumpy,How can this statement be described?,grumpy,not grumpy
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",nervous,How can this statement be described?,nervous,not nervous
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",defensive,How can this statement be described?,defensive,not defensive
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",arrogant,How can this statement be described?,arrogant,not arrogant
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",impulsive,How can this statement be described?,impulsive,not impulsive
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",patronizing,How can this statement be described?,patronizing,not patronizing
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",pessimistic,How can this statement be described?,pessimistic,not pessimistic
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",sullen,How can this statement be described?,sullen,not sullen
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",stubborn,How can this statement be described?,stubborn,not stubborn
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",egotistical,How can this statement be described?,egotistical,not egotistical
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",rude,How can this statement be described?,rude,not rude
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",mean,How can this statement be described?,mean,not mean
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",secretive,How can this statement be described?,secretive,not secretive
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",bossy,How can this statement be described?,bossy,not bossy
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",sarcastic,How can this statement be described?,sarcastic,not sarcastic
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",irresponsible,How can this statement be described?,irresponsible,not irresponsible
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",lazy,How can this statement be described?,lazy,not lazy
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",selfish,How can this statement be described?,selfish,not selfish
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",creative,How can this statement be described?,creative,not creative
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",adventurous,How can this statement be described?,adventurous,not adventurous
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",generous,How can this statement be described?,generous,not generous
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",decisive,How can this statement be described?,decisive,not decisive
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",diplomatic,How can this statement be described?,diplomatic,not diplomatic
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",affectionate,How can this statement be described?,affectionate,not affectionate
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",hardworking,How can this statement be described?,hardworking,not hardworking
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",observant,How can this statement be described?,observant,not observant
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",helpful,How can this statement be described?,helpful,not helpful
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",optimistic,How can this statement be described?,optimistic,not optimistic
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",honest,How can this statement be described?,honest,not honest
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",funny,How can this statement be described?,funny,not funny
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",amusing,How can this statement be described?,amusing,not amusing
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",calm,How can this statement be described?,calm,not calm
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",polite,How can this statement be described?,polite,not polite
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",charismatic,How can this statement be described?,charismatic,not charismatic
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",romantic,How can this statement be described?,romantic,not romantic
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",friendly,How can this statement be described?,friendly,not friendly
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",clever,How can this statement be described?,clever,not clever
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",compassionate,How can this statement be described?,compassionate,not compassionate
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",aggressive,How can this statement be described?,aggressive,not aggressive
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",cynical,How can this statement be described?,cynical,not cynical
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",grumpy,How can this statement be described?,grumpy,not grumpy
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",nervous,How can this statement be described?,nervous,not nervous
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",defensive,How can this statement be described?,defensive,not defensive
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",arrogant,How can this statement be described?,arrogant,not arrogant
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",impulsive,How can this statement be described?,impulsive,not impulsive
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",patronizing,How can this statement be described?,patronizing,not patronizing
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",pessimistic,How can this statement be described?,pessimistic,not pessimistic
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",sullen,How can this statement be described?,sullen,not sullen
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",stubborn,How can this statement be described?,stubborn,not stubborn
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",egotistical,How can this statement be described?,egotistical,not egotistical
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",rude,How can this statement be described?,rude,not rude
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",mean,How can this statement be described?,mean,not mean
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",secretive,How can this statement be described?,secretive,not secretive
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",bossy,How can this statement be described?,bossy,not bossy
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",sarcastic,How can this statement be described?,sarcastic,not sarcastic
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",irresponsible,How can this statement be described?,irresponsible,not irresponsible
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",lazy,How can this statement be described?,lazy,not lazy
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",selfish,How can this statement be described?,selfish,not selfish
Standup is my side-hustle,creative,How can this statement be described?,creative,not creative
Standup is my side-hustle,adventurous,How can this statement be described?,adventurous,not adventurous
Standup is my side-hustle,generous,How can this statement be described?,generous,not generous
Standup is my side-hustle,decisive,How can this statement be described?,decisive,not decisive
Standup is my side-hustle,diplomatic,How can this statement be described?,diplomatic,not diplomatic
Standup is my side-hustle,affectionate,How can this statement be described?,affectionate,not affectionate
Standup is my side-hustle,hardworking,How can this statement be described?,hardworking,not hardworking
Standup is my side-hustle,observant,How can this statement be described?,observant,not observant
Standup is my side-hustle,helpful,How can this statement be described?,helpful,not helpful
Standup is my side-hustle,optimistic,How can this statement be described?,optimistic,not optimistic
Standup is my side-hustle,honest,How can this statement be described?,honest,not honest
Standup is my side-hustle,funny,How can this statement be described?,funny,not funny
Standup is my side-hustle,amusing,How can this statement be described?,amusing,not amusing
Standup is my side-hustle,calm,How can this statement be described?,calm,not calm
Standup is my side-hustle,polite,How can this statement be described?,polite,not polite
Standup is my side-hustle,charismatic,How can this statement be described?,charismatic,not charismatic
Standup is my side-hustle,romantic,How can this statement be described?,romantic,not romantic
Standup is my side-hustle,friendly,How can this statement be described?,friendly,not friendly
Standup is my side-hustle,clever,How can this statement be described?,clever,not clever
Standup is my side-hustle,compassionate,How can this statement be described?,compassionate,not compassionate
Standup is my side-hustle,aggressive,How can this statement be described?,aggressive,not aggressive
Standup is my side-hustle,cynical,How can this statement be described?,cynical,not cynical
Standup is my side-hustle,grumpy,How can this statement be described?,grumpy,not grumpy
Standup is my side-hustle,nervous,How can this statement be described?,nervous,not nervous
Standup is my side-hustle,defensive,How can this statement be described?,defensive,not defensive
Standup is my side-hustle,arrogant,How can this statement be described?,arrogant,not arrogant
Standup is my side-hustle,impulsive,How can this statement be described?,impulsive,not impulsive
Standup is my side-hustle,patronizing,How can this statement be described?,patronizing,not patronizing
Standup is my side-hustle,pessimistic,How can this statement be described?,pessimistic,not pessimistic
Standup is my side-hustle,sullen,How can this statement be described?,sullen,not sullen
Standup is my side-hustle,stubborn,How can this statement be described?,stubborn,not stubborn
Standup is my side-hustle,egotistical,How can this statement be described?,egotistical,not egotistical
Standup is my side-hustle,rude,How can this statement be described?,rude,not rude
Standup is my side-hustle,mean,How can this statement be described?,mean,not mean
