tweet_text,tweet_id,retweets,favorites,date,fav_to_follower_ratio,retweet_to_follower_ratio,prediction_creative,prediction_adventurous,prediction_generous,prediction_decisive,prediction_diplomatic,prediction_affectionate,prediction_hardworking,prediction_observant,prediction_helpful,prediction_optimistic,prediction_honest,prediction_funny,prediction_amusing,prediction_calm,prediction_polite,prediction_charismatic,prediction_romantic,prediction_friendly,prediction_clever,prediction_compassionate,prediction_aggressive,prediction_cynical,prediction_grumpy,prediction_nervous,prediction_defensive,prediction_arrogant,prediction_impulsive,prediction_patronizing,prediction_pessimistic,prediction_sullen,prediction_stubborn,prediction_egotistical,prediction_rude,prediction_mean,prediction_secretive,prediction_bossy,prediction_sarcastic,prediction_irresponsible,prediction_lazy,prediction_selfish
@user @user Would be pretty wild if a “car company” made the most powerful supercomputer on Earth …,1558308163253854208,658,6864,2022-08-13,-9.625218565,-11.97005927,0.002926496789,0.009228053503,0.0005315190647,0.001783070271,2.81E-05,0.001037039794,0.4279609323,0.6796841025,0.00190492312,0.2882784009,0.0002613537072,0.5371453166,0.9851427674,0.0009043641039,1.49E-05,0.00142030709,0.0002645834757,3.56E-05,0.1244666353,0.04700096697,0.7513064146,0.9654374719,0.797355175,0.7773966789,0.0353599824,0.9609667063,0.9939132333,0.004539916292,0.1344761252,0.01541162282,0.9925429821,0.9281412959,0.6718255281,0.8416963816,0.9627298713,0.617426753,0.9989689589,0.9927839041,0.2148360014,0.9821665883
@user @user We’ll phase in Dojo. Won’t need to buy as many incremental GPUs next year.,1558307805710499843,175,2888,2022-08-13,-10.49094471,-13.29447823,0.1038953811,0.1487151831,0.007296928205,0.1311849654,0.003605255391,0.04145675898,0.422580272,0.997859776,0.9282954931,0.9999687672,0.04975964874,0.01878863201,0.522347331,0.7321258187,0.0159726385,0.1587154269,0.001496180193,0.07410265505,0.9983636737,0.1621415615,0.9897425771,0.3420447409,0.004588840995,0.1177189946,0.09268531203,0.9790407419,0.001545837964,0.0005845883279,0.02833130211,0.0002760149655,0.03270802647,0.4264511168,0.01328737196,0.9179264903,0.07048042119,0.8571715951,0.5513074994,0.1183209121,0.01186517347,0.09134007245
@user @user Waitlist is too long. Will enable again as we ramp production.,1558307261486956544,308,4515,2022-08-13,-10.04410374,-12.72916442,0.2751266062,0.05647842214,0.01277100202,0.0005993718514,0.002954778261,0.009285907261,0.5596238375,0.7511544228,0.01486452948,0.9896219969,0.08056524396,0.002152221743,0.08930072933,0.2851781547,0.01540374104,0.004006959964,0.0268926695,0.02804046124,0.6181049943,0.2182647288,0.08693340421,0.1125000343,0.006988069974,0.9903430939,0.004099545535,0.1748598814,0.9865806103,2.33E-05,0.660588026,0.001173598692,0.603055656,0.001285312115,0.001956477063,0.405354023,0.8794064522,0.07017748803,0.3646597266,0.05919031426,0.3115510046,0.01284216158
Adding the 13 inner engines http,1558303186326265857,6734,93917,2022-08-13,-7.009097514,-9.644339606,0.1909948736,0.07300905138,0.05215746909,0.3536426127,0.001005489146,0.02909892052,0.6654968858,0.4409120977,0.9060192108,0.394189477,0.007369801402,0.003930068575,0.1400233656,0.07487823069,0.001448071213,0.3719498217,0.1318858415,0.004473681562,0.7381684184,0.1768956482,0.9540184736,0.4648241401,0.3094039261,0.8981743455,0.3603106439,0.8773695827,0.9973224998,0.001842553145,0.3590370715,0.02864229307,0.9940850735,0.09053205699,0.2793011069,0.6927547455,0.8938528895,0.7092031837,0.7589483857,0.7423198819,0.4023054242,0.2157144547
@user Yikes,1558293405028990981,168,4469,2022-08-13,-10.05434426,-13.33530023,0.0009184083901,0.00185532379,0.1704279482,0.6018856764,6.47E-05,0.0311184749,0.1331252158,0.5608337522,0.004823999945,0.001452591503,0.001229908317,1.62E-06,0.000222751245,0.0007834615535,3.61E-05,0.1104701012,0.1062948406,9.69E-07,0.003879282158,0.1304824054,0.9960746765,0.9293451905,0.999468267,0.9995778203,0.600872159,0.9965990186,0.9997671247,0.04447357729,0.9969446063,0.3299729824,0.9999921322,0.9535779357,0.9991753697,0.9951331019,0.9034026861,0.9965823293,0.9994107485,0.9993738532,0.9962257147,0.9869400859
Another orbital plane of polar satellites http,1558292789959561220,2468,30912,2022-08-13,-8.120364469,-10.64810082,0.002829850651,0.02699762583,0.02697529644,0.04582062736,0.007452551275,0.2117714733,0.6246948242,0.8881428838,0.4422619939,0.1266638041,0.01546581741,0.003123182571,0.03271572292,0.07377874851,0.0007624163991,0.436617732,0.2417208701,0.002939973725,0.07182216644,0.4270634651,0.5906541348,0.6414447427,0.7749387622,0.9757368565,0.1396933943,0.7119508982,0.9554665089,0.001454838552,0.7793610096,0.06574838609,0.9985702038,0.0963845998,0.1838662177,0.7764596343,0.9380834699,0.6518642902,0.9611590505,0.7051637769,0.7500110865,0.4529449344
@user Strange that this receives very little attention in the media,1558912698502549506,4314,24246,2022-08-14,-8.363382844,-10.08976895,0.01690257341,0.0257964842,0.6426364183,0.7884582877,0.01051587053,0.07178594172,0.5238105059,0.7228421569,0.05848781019,0.2085011452,0.023288697,0.000282466237,0.02120276354,0.003572448855,7.21E-05,0.05002054572,0.2487758696,0.0001924306853,0.4031161964,0.5113164783,0.9222062826,0.5772095323,0.5366144776,0.4706644714,0.4173707962,0.9831693172,0.9978413582,0.0003878667776,0.8872412443,0.01821186393,0.997110486,0.04258694872,0.09046049416,0.5331677198,0.8274020553,0.4287278056,0.9761863947,0.8714268208,0.1550218165,0.5544122458
@user 400k from one border crossing in less than a year?,1558877692338077696,3240,13865,2022-08-14,-8.92226682,-10.37606117,0.004516901448,0.2535191178,0.002073626965,0.560495913,0.0001274305541,0.001564151142,0.7721540928,0.8365930319,0.1485342979,0.2401746362,0.0006564438227,0.001858280157,0.2383310199,0.003955862019,1.61E-05,0.4231941402,0.04652706906,0.0001180463296,0.2385172844,0.03703774884,0.9663201571,0.1795932204,0.5545111299,0.8921610117,0.004505834077,0.9344680905,0.9996902943,0.0004516254703,0.5924338698,0.008010827005,0.9921380877,0.4219061434,0.1268811822,0.58803159,0.1534242779,0.9110846519,0.6052560806,0.9899943471,0.1868781447,0.159504652
Congrats Giga Shanghai on making millionth car! Total Teslas made now over 3M. http,1558867758368133122,10269,158808,2022-08-14,-6.483938574,-9.222504851,0.003685048781,0.004426601809,0.005980276037,0.717225492,2.94E-05,0.2558076978,0.9635688663,0.3816833198,0.1967508048,0.9999921322,0.0002740794444,0.003420317313,0.3027763665,0.01467072591,0.01899190433,0.3969497383,0.00023107577,0.3876772225,0.9525706768,0.02320201881,0.248597309,0.001207515714,0.00208940939,0.1581850797,0.0002884265559,0.5636482835,0.9761219025,2.70E-05,0.0001676856627,9.40E-05,0.768314302,0.04217363149,0.01084069908,0.008961156942,0.005787800997,0.1335954517,0.01433627494,0.02306360938,0.003886783496,0.007372948341
@user @user @user Production is a much bigger challenge than demand,1558666335265103874,1094,19239,2022-08-14,-8.59469503,-11.4617938,0.00027680528,0.004036770202,0.001055297558,0.01429432537,0.0001135098355,0.0001332920947,0.0790970847,0.3315516114,0.007289018482,0.0001041811338,0.005511537194,0.0004447164247,0.001366469194,0.001227231463,7.14E-05,0.000539208937,0.002398060402,1.39E-05,0.006805755198,0.008277893998,0.5986610651,0.2145648599,0.608335197,0.9506633878,0.006833954249,0.03162812814,0.1498853266,5.73E-05,0.9972211123,0.01098906249,0.9867269397,0.02373456582,0.01611296274,0.68381387,0.0732152462,0.2193476409,0.02850181796,0.6383092999,0.2647712231,0.05937905237
@user I hope there is a self-sustaining city on Mars in 20 years!,1558649397856157697,3170,67238,2022-08-14,-7.343395935,-10.39790291,0.03078108095,0.759232223,0.02896811441,0.007428980898,1.79E-06,0.003302095691,0.3408439755,0.7570775747,0.6877431273,0.9999978542,0.0002790155995,0.1243764758,0.9787636995,0.003572330112,1.21E-06,0.8470523953,0.03077159636,0.001033262117,0.9386957884,0.03202904388,0.7322635651,0.06030854583,0.07548802346,0.2371593714,0.0003350302868,0.9911410809,0.9236405492,9.56E-05,0.0003760507389,0.0001777337893,0.9837393165,0.8944152594,0.01174786594,0.3534883559,0.003895048285,0.6545993686,0.9817056656,0.8707284927,0.06031899527,0.06235785037
Just Read The Instructions http,1558636751370928128,22940,242758,2022-08-14,-6.059569437,-8.418752387,0.3764150143,0.02488159947,0.2623428702,0.2521491051,0.001573370653,0.1450907141,0.4018923044,0.4127180576,0.9519783854,0.4542579651,0.01649783552,0.0008011784521,0.04554221779,0.2747325599,0.008450471796,0.6795673966,0.5818318129,0.01244984195,0.8954574466,0.8267846107,0.941247344,0.5708454847,0.8479055166,0.9929272532,0.1036332548,0.820669055,0.9994401336,7.29E-05,0.7912971973,0.02347317524,0.9979767203,0.1362169683,0.1481472403,0.6655776501,0.9477443099,0.1698767692,0.9841969609,0.8384802341,0.7218466997,0.4559940994
@user Yes. Tesla Autopilot/AI team is doing amazing work! 10.69 will be worth its name.,1559322397043474446,1335,21690,2022-08-15,-8.475507677,-11.26342771,0.001961857313,0.003707277356,0.001444473048,0.007544366177,4.39E-05,0.07125883549,0.228464663,0.2144056857,0.9690199494,0.9999991655,0.0008303337963,0.0002434298076,0.04005713388,0.0320649296,0.001718273386,0.04976444691,0.0004731804656,0.01405405067,0.5192761421,0.002382525941,0.01652365178,0.000304420857,0.001452362631,0.02132913843,3.90E-05,0.01918594725,0.9207007885,5.35E-05,0.0003700253728,0.000162624885,0.04015151784,0.0007490215939,0.004603015725,0.2865333855,0.02537780628,0.007649500389,0.002180080162,0.03501869738,0.002253318671,0.01483458281
"@user Mercury, the forbidden candy",1559809610134986752,995,39656,2022-08-17,-7.872983892,-11.55823869,0.005144177005,0.007315025199,0.08480934054,0.2866514623,0.002592414152,0.02662376128,0.2328165919,0.2196378708,0.1113277897,0.1126255766,0.002241280861,0.001849453896,0.0192205105,0.0256990362,0.0001851178677,0.06004409865,0.2242120355,7.51E-05,0.1778558344,0.2359864414,0.8563268781,0.9110898376,0.8360676765,0.9815813303,0.2994044423,0.86763978,0.9991822839,0.003286501858,0.9568526149,0.1191411018,0.9996328354,0.4111848474,0.6370913982,0.991098702,0.9116669893,0.8574642539,0.9921454787,0.9320754409,0.922534883,0.9267064333
"@user Almost all of Earth’s energy comes from the sun already – we would be a dark iceball at near absolute zero if not for the sun. And essentially the entire ecosystem is solar-powered.

Civilization uses a tiny amount of energy by comparison. Not hard to generate from wind/solar.",1559804716976046081,909,11106,2022-08-17,-9.14574065,-11.64863634,0.004540568683,0.2218031883,0.3744090796,0.2513270974,0.0001151094039,0.5096132755,0.01839457452,0.8992862701,0.9941171408,0.9999940395,0.09588193893,0.002552416176,0.01966926828,0.9221608043,0.02455443144,0.5954973698,0.003735079197,0.249602437,0.4790430367,0.5222862959,0.009975071996,0.0002259146422,0.0001917201007,0.02410447039,2.62E-05,0.0007117296918,0.008273038082,3.61E-05,0.0004991934984,0.0002076022211,0.06344982237,0.0003420785943,0.001069607679,0.03213898093,5.46E-05,0.02444988303,0.000213287989,0.01582361758,0.000714510621,0.000518867455
"@user Although, if it were any team, it would be Man U. They were my fav team as a kid.",1559769337912856576,6057,52479,2022-08-17,-7.592813063,-9.752011524,0.0004622509878,0.001332775224,0.02556635439,0.03206919134,2.33E-05,0.9999631643,0.6409148574,0.1484590471,0.06980421394,0.7789933085,0.001650664373,0.0589392893,0.9025762081,0.01283877622,0.005662989803,0.422765404,0.001550330315,0.002712103771,0.1145496219,0.01188411377,0.7128620148,0.05038379133,0.569562912,0.429759562,0.0008781767101,0.9905766249,0.9984242916,0.001077203313,0.4342845082,0.008002498187,0.9976697564,0.1722315252,0.1000226587,0.2814442813,0.003875081893,0.6076881886,0.983510375,0.869956553,0.1769799292,0.8455173969
Standup is my side-hustle,1559766938498236416,8981,157172,2022-08-17,-6.495885405,-9.358114918,0.02452269942,0.1828469187,0.243261978,0.006635813974,1.05E-05,0.01016962528,0.5456369519,0.3570439816,0.02218463644,0.9211395383,0.02176613361,0.007805748843,0.3257948458,0.005812823307,0.0001295018592,0.09362705052,0.0166430492,0.003128852928,0.6342659593,0.1400084943,0.9220362902,0.4401372373,0.8416563869,0.9886658192,0.0002140511642,0.9715182185,0.9999819994,0.0001973951585,0.9337986112,0.002518837573,0.9996740818,0.007029061206,0.2366712838,0.5655970573,0.4612911344,0.04108653218,0.9988257289,0.6485681534,0.2179881483,0.5991334319
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",1559766086274490368,1596,19641,2022-08-17,-8.575606934,-11.08572565,0.00864003133,0.04809392616,0.000363500003,0.9914079309,0.04448711872,0.003216120414,0.2320366055,0.999828577,0.2009027749,0.005251358729,0.984265089,0.1132792458,0.5391036868,0.7770994902,0.0003034590918,0.005551754031,0.001132539357,0.03260102123,0.985712409,0.999333322,0.9274481535,0.9934925437,0.2633715868,0.03900104761,0.3998067081,0.1428487301,0.006410894915,5.47E-06,0.8817177415,0.0007936675102,0.9999543428,0.0002538982371,0.0002391036978,0.8710351586,3.84E-05,0.0412555933,0.9964344501,0.2124482691,0.009693286382,0.001704532537
"@user No, this is a long-running joke on Twitter. I’m not buying any sports teams.",1559760618537848832,11310,109696,2022-08-17,-6.855513249,-9.127538862,0.1233719736,0.004141682293,0.02935594879,0.04467339814,0.0005261587794,0.2069855779,0.1353291422,0.7880253792,0.0007250475464,0.1323741823,0.0002465631405,0.9107638597,0.9727156162,0.1673178226,0.0007304654573,0.01231497061,0.06062556058,0.004066482652,0.978951633,0.3847615719,0.1218598559,0.9599112868,0.573616147,0.302295506,0.01763692684,0.9838513732,0.809032023,0.02183103189,0.995048821,0.00881972909,0.9944936633,0.490567416,0.3211470246,0.165333122,0.04147176817,0.4318438768,0.9999912977,0.9665510654,0.1788209975,0.1015743017
@user @user Got to build those YouTube subscriptions!,1559698022178689024,503,14382,2022-08-17,-8.887248728,-12.24039126,0.006040498614,0.0009606951498,0.01505765598,0.1144789383,7.91E-06,0.0003017310228,0.8721797466,0.7269297838,0.07781842351,0.2933636308,0.0009157507448,0.0002784572425,0.01167531125,0.0006004330353,2.34E-05,0.08131005615,0.001533514122,0.0006060494343,0.776419878,0.005685624201,0.9967053533,0.72937572,0.9603449106,0.9923853874,0.003965771757,0.6553750634,0.9994444251,0.01224037074,0.9282978177,0.001819055527,0.9184029698,0.9961612225,0.8978369236,0.9946379066,0.02196024358,0.9943669438,0.536008954,0.93206352,0.09881489724,0.8998527527
"@user Note, we are trying to reduce delivery times as quickly as possible. Long wait times are not a good thing.",1559695184904036355,519,10051,2022-08-17,-9.24555402,-12.20907755,0.05670264736,0.01289462857,0.0009145078948,0.5011255741,0.0004101431987,2.51E-06,0.8800617456,0.9905585051,0.9897952676,0.9995414019,0.1020089239,7.88E-06,4.67E-06,0.117873013,0.004447002895,0.7168321609,4.32E-05,0.5105937719,0.9451892972,0.3371079564,0.9997752309,0.0009684861288,0.008660586551,0.3390139937,0.00124394719,0.0008762764046,0.9779068232,2.08E-06,0.5060612559,0.0001328153012,0.07744308561,1.57E-05,0.0002086937748,0.9672652483,0.0008532566135,0.2579258978,7.61E-05,0.01049425453,0.007265074644,0.006200010888
"@user Yeah, that’s what I mean",1559692842313949184,490,16225,2022-08-17,-8.76667289,-12.26657604,0.002293281257,0.008215733804,0.6461244226,0.7547786236,0.0004222131683,0.2008023262,0.09625220299,0.7964430451,0.3339390457,0.2753901482,0.007069539279,0.0003317593655,0.01727856882,0.03266895935,0.0003323934798,0.6740720272,0.8766686916,0.0004834175925,0.4567459822,0.715433836,0.9975236058,0.9892504215,0.9975501895,0.9711667299,0.6321558356,0.9999665022,0.9999034405,0.01085614227,0.993182838,0.07867604494,0.9999976158,0.9479695559,0.9953050613,0.9972842932,0.9568941593,0.9900128841,0.9999803305,0.996227026,0.985557735,0.9814338088
"Also, I’m buying Manchester United ur welcome",1559691922725281800,122136,893261,2022-08-17,-4.758347341,-6.748090974,0.008927413262,0.3647257388,0.9868103266,0.0467610471,4.92E-06,0.5611621141,0.2044880092,0.7155766487,0.09897499532,0.987929225,0.008449928835,0.06773414463,0.9416801333,0.002821885515,0.02168063261,0.5246234536,0.6921569705,0.3130575716,0.8253369927,0.9489241242,0.6925341487,0.01803779788,0.1101486757,0.9570221305,0.0001202307903,0.9276175499,0.9999910593,6.29E-05,0.008315070532,3.50E-05,0.9958926439,0.3925200105,0.2303591371,0.6762730479,0.001205505221,0.1815162152,0.8724139929,0.1681791246,0.08194889873,0.4752281606
@user The downside of elf ear surgery probably outweighs the upside,1559691626217443329,541,19142,2022-08-17,-8.601341279,-12.16756215,0.0002395109477,0.0009738206863,0.0002077333047,5.61E-05,5.99E-05,0.0005799189676,0.06582446396,0.3178102672,5.11E-05,1.56E-07,0.447170049,3.51E-05,0.0004253558873,0.0216279719,9.00E-06,0.0001512217859,0.000678974553,4.02E-06,0.01285259239,0.0005200033193,0.02517488599,0.9994908571,0.4689449668,0.7331226468,0.001203677501,0.04572565481,0.9929587841,0.0006801873096,0.999694109,0.02323692292,0.9711266756,0.3133515716,0.07071798295,0.558857739,0.004466466606,0.4100087285,0.9763143659,0.9994351268,0.1872223467,0.6576138735
"To be clear, I support the left half of the Republican Party and the right half of the Democratic Party!",1559690651687608321,21525,369891,2022-08-16,-5.640017785,-8.484011102,0.00686120661,0.9993788004,0.005820459221,0.7533316016,6.08E-06,1.25E-05,0.07133812457,0.3140544593,0.001820787904,0.4037967324,0.03300900012,0.004689713009,0.4157592952,9.91E-05,3.32E-05,0.2370668352,0.0002633620752,0.003395493608,0.5239993334,0.002175400965,0.9991244674,0.5162217617,0.8641905785,0.09056839347,0.04049691185,0.9985852242,0.9985108972,2.95E-05,0.4923641682,0.0008422108367,0.9863291383,0.2009622157,0.508730948,0.9485168457,0.001051378436,0.7586017847,0.9817234278,0.8562871218,0.2278533429,0.01418015547
@user @user Reasonably accurate translation,1559689693528293379,226,4399,2022-08-16,-10.07184891,-13.04044643,0.01272682287,0.03880016506,0.4109880924,0.299464047,0.01324460935,0.07737261057,0.6417514682,0.7667984366,0.9337342978,0.3408229351,0.01664497703,0.002053717384,0.1576961428,0.02338623442,0.0004133706971,0.4483701289,0.6079767346,0.001062942552,0.1028480455,0.4681662321,0.9843047261,0.7465997338,0.9632618427,0.9907845259,0.4018075168,0.9598110914,0.998765707,0.0009465827025,0.9574458003,0.08912028372,0.9998058677,0.1095541492,0.7685394883,0.8898081183,0.8112665415,0.8249931335,0.9935779572,0.9168770313,0.8842701912,0.9142229557
@user 🤣 ok we’ll turn it on,1559593296477003776,667,17258,2022-08-16,-8.704950348,-11.95819139,0.006090417039,0.002737012226,0.5537011623,0.06239325181,0.000522596587,0.03601180762,0.4183850884,0.5276204944,0.128608793,0.2056378424,0.001465140609,0.0004917345359,0.09407399595,0.01948952861,0.0006893956452,0.01374840923,0.5719153881,0.0008686561487,0.1325136423,0.1763492078,0.9299128652,0.795936048,0.9726126194,0.9962986112,0.3686284721,0.9623506069,0.9990766048,0.008716640063,0.9747734666,0.08878203481,0.999504447,0.7066519856,0.9671982527,0.9801998138,0.9709886909,0.9373921752,0.9952110648,0.9681646228,0.9947446585,0.9637058973
"@user @user For some reason, I just agree with that guy so much!",1559917784280322048,188,3839,2022-08-17,-10.20873878,-13.22526401,0.0001796636061,0.0004860190675,0.04270380363,0.1544122547,3.84E-05,0.5301709771,0.06569173187,0.6133415103,0.8027024269,0.8991392851,0.004524579737,0.1302587092,0.9873649478,0.04763338342,2.27E-05,0.7266228795,0.03974731639,0.002938822377,0.5174592733,0.4378949404,0.9544170499,0.07294292003,0.6926099062,0.7432755828,0.07981938869,0.9997277856,0.9984116554,0.001165520051,0.8696097732,0.006507286802,0.9982876182,0.2043659836,0.7540457249,0.907124579,0.04060873389,0.6736174226,0.6696001887,0.4966990054,0.9398516417,0.3414525688
🎶 This Magic Moment 🎶,1559832948538482690,6100,96068,2022-08-17,-6.988894419,-9.745661922,0.06677553058,0.03759141266,0.1931386441,0.840465188,0.0001437165774,0.0534212552,0.2653216422,0.3523626029,0.2416348159,0.7088704109,0.0007709225174,0.01720069908,0.5383384824,0.02344114706,0.0003244117543,0.4350541234,0.882832408,0.000522871851,0.2770167589,0.4697946906,0.3942241967,0.001117321197,0.1784247607,0.9496115446,0.0009961785981,0.6121348739,0.9992833734,0.0004002679198,0.03770311177,0.009455662221,0.9992691875,0.02465240657,0.2101328075,0.2152556032,0.09338918328,0.420286566,0.4657644033,0.3646356761,0.3750169873,0.2927567363
@user @user *shall,1559824523704389634,107,2342,2022-08-17,-10.70294543,-13.78887714,0.01437274646,0.04439658299,0.439806968,0.4793890715,0.00588410208,0.2491311431,0.6542583108,0.5837996006,0.1863796115,0.2109610885,0.009487101808,0.0009332369082,0.08059518784,0.02664255165,0.0008416163619,0.4938194752,0.4714395404,0.000362730585,0.1841531247,0.3514073193,0.9689532518,0.8072853088,0.9524321556,0.9907059073,0.3476594388,0.8920292258,0.9983028173,0.003206448164,0.9709736109,0.08417966962,0.9996762276,0.3230530024,0.7870700359,0.9650964737,0.8770694733,0.8797335029,0.9884818792,0.9251966476,0.9805265665,0.8791190982
@user @user I will seek out one of these “Mars Bars” tomorrow!,1559824351318474753,198,3744,2022-08-17,-10.23379613,-13.17343894,0.4420562088,0.7569435239,0.9251967072,0.02902459353,5.10E-05,0.1483981311,0.04683405906,0.9071276188,0.9741144776,0.9990974665,0.000313417986,0.5087880492,0.9967987537,0.0001888862316,0.0003440634173,0.5800997019,0.02245024592,0.03243209794,0.9899277091,0.5635946393,0.8238884211,0.919447124,0.07190582156,0.5032853484,0.0008904400747,0.918453753,0.9999525547,9.81E-05,0.06107955799,0.0004326491908,0.9374707341,0.7893055677,0.3992397487,0.5484350324,0.2956028581,0.04533848539,0.9992802739,0.9515978098,0.3343063593,0.529330492
Being a Mom is just as important as any career,1559823434028400640,81077,736875,2022-08-17,-4.951532422,-7.158551373,0.006424214691,0.002842608141,0.07002721727,0.992690146,7.03E-05,0.9863935113,0.02463830821,0.3628234565,0.9985153079,0.760746181,0.06506709754,0.001606827718,0.01048266888,0.01267725602,0.001063860836,0.131883651,0.0007183247362,0.02148007601,0.640876472,0.9701057076,0.04040413722,9.08E-06,0.009217950515,0.07507085055,5.15E-06,0.0001586787403,0.7006746531,4.83E-06,0.0007444026996,0.0001730591466,0.5478619337,2.18E-06,0.0001428841351,0.1097344309,1.40E-05,0.01037254184,0.00481445482,0.0002992929076,0.01271637157,6.16E-07
Highly Recommend http,1559814335320432642,1498,23676,2022-08-17,-8.389488816,-11.14981981,0.02124086954,0.06293556094,0.7037575245,0.6465109587,0.00449062651,0.5160358548,0.5568962693,0.6686732173,0.9952700734,0.624656558,0.08244182169,0.004408063833,0.1167598665,0.1222698763,0.005845103879,0.8877492547,0.8912608624,0.0203501191,0.2763210535,0.7915809155,0.9736973643,0.3792967796,0.9705441594,0.9839828014,0.3314854801,0.978928864,0.9998179078,0.0004739740107,0.7733863592,0.09461235255,0.9999513626,0.4123988152,0.5569449663,0.7746710181,0.9585205913,0.7619584203,0.9913591146,0.9404500127,0.9404263496,0.7880781293
@user Those are the questions that Twitter is doing everything possible to avoid answering …,1560360640044228609,307,3115,2022-08-18,-10.41854802,-12.73568471,0.02291921899,0.005379566923,0.0006168354303,0.00453852443,0.0001096215128,9.14E-05,0.04168624431,0.2807737887,0.0004362828331,0.0004121583479,6.73E-06,0.001002566889,0.05210558698,0.0002219608868,1.16E-05,7.74E-05,0.08243116736,7.99E-06,0.8793319464,0.000975340663,0.9880610704,0.9727398753,0.9664447308,0.9967766404,0.9970852733,0.7995541096,0.9961735606,0.0005261204205,0.9867907166,0.536440134,0.9999660254,0.3087074161,0.9054427147,0.9686519504,0.9999467134,0.8063850403,0.9880025387,0.9989354014,0.9600058794,0.8750677705
"@user @user Modifying your car after delivery is legal in America, so yes 😀",1560360034583838721,270,4670,2022-08-18,-10.0136181,-12.8641105,0.3957445025,0.04828893393,0.002420508768,0.0005408218713,1.01E-05,0.003172512166,0.0268561691,0.0617159158,0.9175581932,0.9373087883,0.0002265602816,0.9640029669,0.9986810088,0.003302828874,0.0002409052831,0.04943459108,0.0004966921406,0.01124591194,0.9813898206,0.0007357992581,0.1461350322,0.04967179149,0.155182302,0.4139602482,0.000109737819,0.8806806207,0.9819216728,6.03E-05,0.06100480631,0.003744330024,0.4469304383,0.1457824856,0.1154990792,0.05648010969,0.002447452396,0.02643754333,0.9965176582,0.2223525494,0.00532146031,0.2105126381
"@user That said, we will add autoconfigure to side mirrors",1560308317255340034,212,4229,2022-08-18,-10.11281162,-13.10594618,0.0008859821246,0.001026160317,0.002468998544,0.0003247521236,0.0003274490591,0.001083022216,0.108690165,0.3794570565,0.3147597611,0.4015889466,0.000542787835,0.001170893549,0.009331451729,0.0008458174416,0.0001596066431,0.0008975873934,0.03795507178,0.0006262401585,0.03816498816,0.01085573249,0.6626260877,0.471598208,0.4468182027,0.2216408551,0.08310133964,0.7022892833,0.9415391088,0.002576538129,0.7642968893,0.01193357352,0.9737879038,0.3894054592,0.5299028754,0.6342357397,0.2558778226,0.5629269481,0.5485267639,0.8568133712,0.4518857896,0.4574972391
@user Side mirrors cause ~5% range reduction at highway speed,1560294614690660355,248,4301,2022-08-18,-10.09592962,-12.94910371,0.0001546671701,0.003898016643,0.0002760962816,0.007004203275,3.11E-05,0.0005906501901,0.1136243492,0.950522244,0.05316281691,0.0002240631584,0.05714732036,2.21E-06,3.57E-05,0.007971318439,8.29E-05,0.02042668127,0.002079710597,0.0001972914761,0.01411932707,0.1516337395,0.298427701,0.3440770209,0.3177963495,0.6359276175,0.0006374490331,0.00539990887,0.9851792455,7.86E-05,0.9103241563,0.004431397654,0.9870057106,0.00283403974,0.0242002327,0.8282303214,0.001875443617,0.4306213558,0.05310159922,0.711196959,0.1888543069,0.2473853528
"@user Yes, but side mirrors won’t be needed in a self-driving future",1560293928045162497,1150,34314,2022-08-18,-8.019223741,-11.41501523,0.06013390794,0.5274645686,0.001427288516,6.28E-05,0.0001526541746,0.0001030047351,0.06114828959,0.8206006289,0.06612160057,0.9877783656,7.30E-05,0.002605709946,0.105125092,0.02513654716,7.45E-05,0.01144114044,0.01010067482,0.0003335798101,0.8232581019,0.001662031398,0.1808666885,0.4974835217,0.01106722094,0.05670767277,0.0007577119977,0.8521994948,0.9071120024,0.0001998561929,0.6604157686,0.002594871214,0.8677845001,0.6562267542,0.02241131105,0.7484382391,0.3279261291,0.4184698164,0.2338104993,0.8922501206,0.1181260571,0.6386925578
Might need a new PO Box after tweeting this 🤣,1560732675899817984,2481,89502,2022-08-19,-7.061157827,-10.64675709,0.0006597875617,0.00338484277,0.09303162992,0.05105409399,4.92E-07,0.003897631774,0.02283676714,0.1505176425,1.47E-05,0.002253306797,8.78E-06,0.001666069962,0.07482632995,0.0008990369388,4.68E-08,0.002846998861,0.04223410413,1.53E-06,0.001513024094,0.006087727845,0.9826504588,0.9763251543,0.9963120818,0.9946601987,0.09550659359,0.9987127781,0.9999959469,0.06906874478,0.9934813976,0.317232281,0.9999642372,0.9977962971,0.999168992,0.9978657365,0.09687038511,0.9830464721,0.9998278618,0.9999980927,0.9895373583,0.9991551638
