,tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b,Prediction_A,Prediction_B,Dif_Scores_A.B
3493,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,amusing,-10.04640765829124,-12.35157561970354,How can this statement be described?,amusing,not amusing,0.10832852870225906,0.8916714787483215,-0.7833429574966431
3494,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,calm,-10.04640765829124,-12.35157561970354,How can this statement be described?,calm,not calm,0.949079692363739,0.05092024430632591,0.8981594443321228
3495,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,polite,-10.04640765829124,-12.35157561970354,How can this statement be described?,polite,not polite,0.02884019911289215,0.9711597561836243,-0.9423195719718933
3496,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,charismatic,-10.04640765829124,-12.35157561970354,How can this statement be described?,charismatic,not charismatic,0.2906074821949005,0.7093925476074219,-0.41878506541252136
3497,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,romantic,-10.04640765829124,-12.35157561970354,How can this statement be described?,romantic,not romantic,0.0001930570142576471,0.9998069405555725,-0.999613881111145
3498,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,friendly,-10.04640765829124,-12.35157561970354,How can this statement be described?,friendly,not friendly,0.05959002673625946,0.9404099583625793,-0.8808199167251587
3499,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,clever,-10.04640765829124,-12.35157561970354,How can this statement be described?,clever,not clever,0.9218835234642029,0.07811647653579712,0.8437670469284058
3500,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,compassionate,-10.04640765829124,-12.35157561970354,How can this statement be described?,compassionate,not compassionate,0.09479052573442459,0.905209481716156,-0.810418963432312
3501,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,aggressive,-10.04640765829124,-12.35157561970354,How can this statement be described?,aggressive,not aggressive,0.9969111084938049,0.003088956465944648,0.9938221573829651
3502,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,cynical,-10.04640765829124,-12.35157561970354,How can this statement be described?,cynical,not cynical,0.023875117301940918,0.9761248230934143,-0.9522497057914734
3503,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,grumpy,-10.04640765829124,-12.35157561970354,How can this statement be described?,grumpy,not grumpy,0.0058555263094604015,0.9941444993019104,-0.9882889986038208
3504,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,nervous,-10.04640765829124,-12.35157561970354,How can this statement be described?,nervous,not nervous,0.16503667831420898,0.8349633812904358,-0.6699267029762268
3505,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,defensive,-10.04640765829124,-12.35157561970354,How can this statement be described?,defensive,not defensive,0.0034365474712103605,0.9965634942054749,-0.9931269288063049
3506,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,arrogant,-10.04640765829124,-12.35157561970354,How can this statement be described?,arrogant,not arrogant,0.36672815680503845,0.6332718133926392,-0.2665436565876007
3507,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,impulsive,-10.04640765829124,-12.35157561970354,How can this statement be described?,impulsive,not impulsive,0.1639154702425003,0.8360844850540161,-0.672169029712677
3508,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,patronizing,-10.04640765829124,-12.35157561970354,How can this statement be described?,patronizing,not patronizing,2.6107902613148326e-06,0.9999973773956299,-0.9999947547912598
3509,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,pessimistic,-10.04640765829124,-12.35157561970354,How can this statement be described?,pessimistic,not pessimistic,3.0140121452859603e-05,0.9999698400497437,-0.9999396800994873
3510,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,sullen,-10.04640765829124,-12.35157561970354,How can this statement be described?,sullen,not sullen,0.0001982227695407346,0.9998018145561218,-0.9996035695075989
3511,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,stubborn,-10.04640765829124,-12.35157561970354,How can this statement be described?,stubborn,not stubborn,0.10988693684339523,0.8901130557060242,-0.7802261114120483
3512,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,egotistical,-10.04640765829124,-12.35157561970354,How can this statement be described?,egotistical,not egotistical,0.000494339969009161,0.9995056390762329,-0.9990112781524658
3513,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,rude,-10.04640765829124,-12.35157561970354,How can this statement be described?,rude,not rude,0.0018142634071409702,0.9981856942176819,-0.9963714480400085
3514,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,mean,-10.04640765829124,-12.35157561970354,How can this statement be described?,mean,not mean,0.5805360078811646,0.41946402192115784,0.1610719859600067
3515,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,secretive,-10.04640765829124,-12.35157561970354,How can this statement be described?,secretive,not secretive,0.24488219618797302,0.7551177740097046,-0.5102355480194092
3516,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,bossy,-10.04640765829124,-12.35157561970354,How can this statement be described?,bossy,not bossy,0.4276215732097626,0.572378396987915,-0.14475682377815247
3517,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,sarcastic,-10.04640765829124,-12.35157561970354,How can this statement be described?,sarcastic,not sarcastic,0.10499648749828339,0.8950034976005554,-0.7900069952011108
3518,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,irresponsible,-10.04640765829124,-12.35157561970354,How can this statement be described?,irresponsible,not irresponsible,0.0015545357018709183,0.998445451259613,-0.9968909025192261
3519,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,lazy,-10.04640765829124,-12.35157561970354,How can this statement be described?,lazy,not lazy,0.004500735551118851,0.9954991936683655,-0.9909984469413757
3520,"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,selfish,-10.04640765829124,-12.35157561970354,How can this statement be described?,selfish,not selfish,0.0038131694309413433,0.9961867928504944,-0.9923736453056335
3521,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,creative,-9.866309839008466,-12.619342382454379,How can this statement be described?,creative,not creative,1.8863687728298828e-05,0.999981164932251,-0.999962329864502
3522,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,adventurous,-9.866309839008466,-12.619342382454379,How can this statement be described?,adventurous,not adventurous,2.5394460863026325e-06,0.9999974966049194,-0.9999949336051941
3523,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,generous,-9.866309839008466,-12.619342382454379,How can this statement be described?,generous,not generous,0.00038995745126158,0.9996101260185242,-0.9992201924324036
3524,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,decisive,-9.866309839008466,-12.619342382454379,How can this statement be described?,decisive,not decisive,0.001438676379621029,0.9985613226890564,-0.9971226453781128
3525,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,diplomatic,-9.866309839008466,-12.619342382454379,How can this statement be described?,diplomatic,not diplomatic,0.0021371138282120228,0.9978628754615784,-0.9957257509231567
3526,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,affectionate,-9.866309839008466,-12.619342382454379,How can this statement be described?,affectionate,not affectionate,0.00011419106886023656,0.9998857975006104,-0.9997715950012207
3527,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,hardworking,-9.866309839008466,-12.619342382454379,How can this statement be described?,hardworking,not hardworking,0.9870898127555847,0.012910249643027782,0.9741795659065247
3528,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,observant,-9.866309839008466,-12.619342382454379,How can this statement be described?,observant,not observant,0.8700584769248962,0.12994146347045898,0.7401170134544373
3529,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,helpful,-9.866309839008466,-12.619342382454379,How can this statement be described?,helpful,not helpful,0.21898800134658813,0.7810119986534119,-0.5620239973068237
3530,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,optimistic,-9.866309839008466,-12.619342382454379,How can this statement be described?,optimistic,not optimistic,0.2619963586330414,0.7380036115646362,-0.47600725293159485
3531,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,honest,-9.866309839008466,-12.619342382454379,How can this statement be described?,honest,not honest,0.30191072821617126,0.6980893015861511,-0.39617857336997986
3532,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,funny,-9.866309839008466,-12.619342382454379,How can this statement be described?,funny,not funny,0.00030827723094262183,0.9996917247772217,-0.9993834495544434
3533,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,amusing,-9.866309839008466,-12.619342382454379,How can this statement be described?,amusing,not amusing,0.0032986386213451624,0.9967013001441956,-0.9934026598930359
3534,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,calm,-9.866309839008466,-12.619342382454379,How can this statement be described?,calm,not calm,0.9287128448486328,0.071287140250206,0.8574256896972656
3535,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,polite,-9.866309839008466,-12.619342382454379,How can this statement be described?,polite,not polite,0.006980970036238432,0.9930190443992615,-0.986038088798523
3536,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,charismatic,-9.866309839008466,-12.619342382454379,How can this statement be described?,charismatic,not charismatic,0.005149192176759243,0.9948508143424988,-0.9897016286849976
3537,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,romantic,-9.866309839008466,-12.619342382454379,How can this statement be described?,romantic,not romantic,6.15444005234167e-05,0.9999384880065918,-0.9998769164085388
3538,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,friendly,-9.866309839008466,-12.619342382454379,How can this statement be described?,friendly,not friendly,0.0023322494234889746,0.9976677298545837,-0.9953354597091675
3539,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,clever,-9.866309839008466,-12.619342382454379,How can this statement be described?,clever,not clever,0.04453041031956673,0.95546954870224,-0.9109391570091248
3540,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,compassionate,-9.866309839008466,-12.619342382454379,How can this statement be described?,compassionate,not compassionate,0.0029687732458114624,0.9970312118530273,-0.9940624237060547
3541,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,aggressive,-9.866309839008466,-12.619342382454379,How can this statement be described?,aggressive,not aggressive,0.0019332892261445522,0.9980667233467102,-0.9961334466934204
3542,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,cynical,-9.866309839008466,-12.619342382454379,How can this statement be described?,cynical,not cynical,0.5111753940582275,0.48882463574409485,0.02235075831413269
3543,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,grumpy,-9.866309839008466,-12.619342382454379,How can this statement be described?,grumpy,not grumpy,0.03213866427540779,0.9678613543510437,-0.9357227087020874
3544,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,nervous,-9.866309839008466,-12.619342382454379,How can this statement be described?,nervous,not nervous,0.8288075923919678,0.17119240760803223,0.6576151847839355
3545,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,defensive,-9.866309839008466,-12.619342382454379,How can this statement be described?,defensive,not defensive,0.007684744894504547,0.9923151731491089,-0.9846304059028625
3546,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,arrogant,-9.866309839008466,-12.619342382454379,How can this statement be described?,arrogant,not arrogant,0.11575290560722351,0.8842470645904541,-0.7684941291809082
3547,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,impulsive,-9.866309839008466,-12.619342382454379,How can this statement be described?,impulsive,not impulsive,0.012693154625594616,0.9873068332672119,-0.9746136665344238
3548,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,patronizing,-9.866309839008466,-12.619342382454379,How can this statement be described?,patronizing,not patronizing,4.029633146274136e-06,0.9999959468841553,-0.9999918937683105
3549,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,pessimistic,-9.866309839008466,-12.619342382454379,How can this statement be described?,pessimistic,not pessimistic,0.9826319217681885,0.017368046566843987,0.9652639031410217
3550,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,sullen,-9.866309839008466,-12.619342382454379,How can this statement be described?,sullen,not sullen,0.0010290051577612758,0.9989709854125977,-0.9979419708251953
3551,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,stubborn,-9.866309839008466,-12.619342382454379,How can this statement be described?,stubborn,not stubborn,0.9670730233192444,0.0329270102083683,0.934145987033844
3552,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,egotistical,-9.866309839008466,-12.619342382454379,How can this statement be described?,egotistical,not egotistical,0.0009762075496837497,0.9990237951278687,-0.9980475902557373
3553,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,rude,-9.866309839008466,-12.619342382454379,How can this statement be described?,rude,not rude,0.0024111999664455652,0.9975887537002563,-0.9951775670051575
3554,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,mean,-9.866309839008466,-12.619342382454379,How can this statement be described?,mean,not mean,0.05374835059046745,0.946251630783081,-0.8925032615661621
3555,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,secretive,-9.866309839008466,-12.619342382454379,How can this statement be described?,secretive,not secretive,0.8962193727493286,0.10378064960241318,0.7924387454986572
3556,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,bossy,-9.866309839008466,-12.619342382454379,How can this statement be described?,bossy,not bossy,0.09029120951890945,0.9097087383270264,-0.8194175362586975
3557,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,sarcastic,-9.866309839008466,-12.619342382454379,How can this statement be described?,sarcastic,not sarcastic,0.050975412130355835,0.9490246176719666,-0.8980492353439331
3558,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,irresponsible,-9.866309839008466,-12.619342382454379,How can this statement be described?,irresponsible,not irresponsible,0.06999503076076508,0.9300050139427185,-0.8600099682807922
3559,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,lazy,-9.866309839008466,-12.619342382454379,How can this statement be described?,lazy,not lazy,0.007868601940572262,0.9921314120292664,-0.9842628240585327
3560,"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,selfish,-9.866309839008466,-12.619342382454379,How can this statement be described?,selfish,not selfish,0.007497111335396767,0.9925029277801514,-0.985005795955658
3561,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,creative,-10.281335766765528,-13.040421718364094,How can this statement be described?,creative,not creative,0.007739814464002848,0.9922601580619812,-0.9845203161239624
3562,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,adventurous,-10.281335766765528,-13.040421718364094,How can this statement be described?,adventurous,not adventurous,0.01161721907556057,0.9883827567100525,-0.976765513420105
3563,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,generous,-10.281335766765528,-13.040421718364094,How can this statement be described?,generous,not generous,0.40634241700172424,0.5936576128005981,-0.1873151957988739
3564,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,decisive,-10.281335766765528,-13.040421718364094,How can this statement be described?,decisive,not decisive,0.4074074327945709,0.5925925374031067,-0.18518510460853577
3565,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,diplomatic,-10.281335766765528,-13.040421718364094,How can this statement be described?,diplomatic,not diplomatic,0.0031567660626024008,0.9968432188034058,-0.9936864376068115
3566,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,affectionate,-10.281335766765528,-13.040421718364094,How can this statement be described?,affectionate,not affectionate,0.19289018213748932,0.8071098327636719,-0.6142196655273438
3567,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,hardworking,-10.281335766765528,-13.040421718364094,How can this statement be described?,hardworking,not hardworking,0.35685527324676514,0.6431446671485901,-0.28628939390182495
3568,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,observant,-10.281335766765528,-13.040421718364094,How can this statement be described?,observant,not observant,0.6406391263008118,0.35936084389686584,0.2812782824039459
3569,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,helpful,-10.281335766765528,-13.040421718364094,How can this statement be described?,helpful,not helpful,0.21537640690803528,0.7846236228942871,-0.5692472457885742
3570,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,optimistic,-10.281335766765528,-13.040421718364094,How can this statement be described?,optimistic,not optimistic,0.3334648609161377,0.6665351390838623,-0.3330702781677246
3571,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,honest,-10.281335766765528,-13.040421718364094,How can this statement be described?,honest,not honest,0.006695261225104332,0.9933047890663147,-0.9866095185279846
3572,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,funny,-10.281335766765528,-13.040421718364094,How can this statement be described?,funny,not funny,0.0011967465979978442,0.9988032579421997,-0.9976065158843994
3573,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,amusing,-10.281335766765528,-13.040421718364094,How can this statement be described?,amusing,not amusing,0.05462037771940231,0.9453796744346619,-0.890759289264679
3574,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,calm,-10.281335766765528,-13.040421718364094,How can this statement be described?,calm,not calm,0.023305270820856094,0.9766947031021118,-0.9533894062042236
3575,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,polite,-10.281335766765528,-13.040421718364094,How can this statement be described?,polite,not polite,0.0006243265816010535,0.9993756413459778,-0.9987513422966003
3576,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,charismatic,-10.281335766765528,-13.040421718364094,How can this statement be described?,charismatic,not charismatic,0.13259242475032806,0.867407500743866,-0.7348150610923767
3577,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,romantic,-10.281335766765528,-13.040421718364094,How can this statement be described?,romantic,not romantic,0.5853965878486633,0.4146033823490143,0.17079320549964905
3578,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,friendly,-10.281335766765528,-13.040421718364094,How can this statement be described?,friendly,not friendly,0.0005156589904800057,0.9994843006134033,-0.9989686608314514
3579,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,clever,-10.281335766765528,-13.040421718364094,How can this statement be described?,clever,not clever,0.1356925070285797,0.8643074631690979,-0.7286149263381958
3580,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,compassionate,-10.281335766765528,-13.040421718364094,How can this statement be described?,compassionate,not compassionate,0.38251280784606934,0.6174871921539307,-0.23497438430786133
3581,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,aggressive,-10.281335766765528,-13.040421718364094,How can this statement be described?,aggressive,not aggressive,0.9752742648124695,0.024725764989852905,0.950548529624939
3582,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,cynical,-10.281335766765528,-13.040421718364094,How can this statement be described?,cynical,not cynical,0.8461288809776306,0.15387114882469177,0.6922577619552612
3583,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,grumpy,-10.281335766765528,-13.040421718364094,How can this statement be described?,grumpy,not grumpy,0.9729399085044861,0.027060125023126602,0.9458797574043274
3584,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,nervous,-10.281335766765528,-13.040421718364094,How can this statement be described?,nervous,not nervous,0.9883390665054321,0.011660943739116192,0.9766781330108643
3585,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,defensive,-10.281335766765528,-13.040421718364094,How can this statement be described?,defensive,not defensive,0.3655014634132385,0.6344985365867615,-0.26899707317352295
3586,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,arrogant,-10.281335766765528,-13.040421718364094,How can this statement be described?,arrogant,not arrogant,0.926207959651947,0.07379209995269775,0.8524158596992493
3587,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,impulsive,-10.281335766765528,-13.040421718364094,How can this statement be described?,impulsive,not impulsive,0.9985021352767944,0.0014979323605075479,0.9970042109489441
3588,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,patronizing,-10.281335766765528,-13.040421718364094,How can this statement be described?,patronizing,not patronizing,0.005968574900180101,0.9940313696861267,-0.9880627989768982
3589,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,pessimistic,-10.281335766765528,-13.040421718364094,How can this statement be described?,pessimistic,not pessimistic,0.9690238833427429,0.03097616136074066,0.9380477070808411
3590,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,sullen,-10.281335766765528,-13.040421718364094,How can this statement be described?,sullen,not sullen,0.14253957569599152,0.8574603796005249,-0.7149208188056946
3591,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,stubborn,-10.281335766765528,-13.040421718364094,How can this statement be described?,stubborn,not stubborn,0.9997348189353943,0.0002651190443430096,0.9994696974754333
3592,@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,egotistical,-10.281335766765528,-13.040421718364094,How can this statement be described?,egotistical,not egotistical,0.437805712223053,0.562194287776947,-0.12438857555389404
